"","Date","WeekDay","Hour","PatientVolume"
"29526","5/15/2012","Tue",5,70
"29527","5/15/2012","Tue",6,78
"29528","5/15/2012","Tue",7,89
"29529","5/15/2012","Tue",8,91
"29530","5/15/2012","Tue",9,93
"29531","5/15/2012","Tue",10,96
"29532","5/15/2012","Tue",11,103
"29533","5/15/2012","Tue",12,96
"29534","5/15/2012","Tue",13,86
"29535","5/15/2012","Tue",14,86
"29536","5/15/2012","Tue",15,91
"29537","5/15/2012","Tue",16,80
"29538","5/15/2012","Tue",17,79
"29539","5/15/2012","Tue",18,85
"29540","5/15/2012","Tue",19,89
"29541","5/15/2012","Tue",20,82
"29542","5/15/2012","Tue",21,75
"29543","5/15/2012","Tue",22,67
"29544","5/15/2012","Tue",23,68
"29545","5/16/2012","Wed",0,55
"29546","5/16/2012","Wed",1,55
"29547","5/16/2012","Wed",2,53
"29548","5/16/2012","Wed",3,60
"29549","5/16/2012","Wed",4,56
"29550","5/16/2012","Wed",5,59
"29551","5/16/2012","Wed",6,67
"29552","5/16/2012","Wed",7,70
"29553","5/16/2012","Wed",8,75
"29554","5/16/2012","Wed",9,79
"29555","5/16/2012","Wed",10,84
"29556","5/16/2012","Wed",11,86
"29557","5/16/2012","Wed",12,76
"29558","5/16/2012","Wed",13,73
"29559","5/16/2012","Wed",14,74
"29560","5/16/2012","Wed",15,73
"29561","5/16/2012","Wed",16,67
"29562","5/16/2012","Wed",17,72
"29563","5/16/2012","Wed",18,77
"29564","5/16/2012","Wed",19,74
"29565","5/16/2012","Wed",20,68
"29566","5/16/2012","Wed",21,71
"29567","5/16/2012","Wed",22,66
"29568","5/16/2012","Wed",23,70
"29569","5/17/2012","Thu",0,64
"29570","5/17/2012","Thu",1,69
"29571","5/17/2012","Thu",2,66
"29572","5/17/2012","Thu",3,74
"29573","5/17/2012","Thu",4,69
"29574","5/17/2012","Thu",5,66
"29575","5/17/2012","Thu",6,72
"29576","5/17/2012","Thu",7,77
"29577","5/17/2012","Thu",8,72
"29578","5/17/2012","Thu",9,78
"29579","5/17/2012","Thu",10,80
"29580","5/17/2012","Thu",11,86
"29581","5/17/2012","Thu",12,78
"29582","5/17/2012","Thu",13,73
"29583","5/17/2012","Thu",14,75
"29584","5/17/2012","Thu",15,76
"29585","5/17/2012","Thu",16,74
"29586","5/17/2012","Thu",17,66
"29587","5/17/2012","Thu",18,80
"29588","5/17/2012","Thu",19,80
"29589","5/17/2012","Thu",20,75
"29590","5/17/2012","Thu",21,78
"29591","5/17/2012","Thu",22,64
"29592","5/17/2012","Thu",23,66
"29593","5/18/2012","Fri",0,62
"29594","5/18/2012","Fri",1,65
"29595","5/18/2012","Fri",2,69
"29596","5/18/2012","Fri",3,70
"29597","5/18/2012","Fri",4,74
"29598","5/18/2012","Fri",5,68
"29599","5/18/2012","Fri",6,77
"29600","5/18/2012","Fri",7,75
"29601","5/18/2012","Fri",8,78
"29602","5/18/2012","Fri",9,80
"29603","5/18/2012","Fri",10,84
"29604","5/18/2012","Fri",11,87
"29605","5/18/2012","Fri",12,81
"29606","5/18/2012","Fri",13,69
"29607","5/18/2012","Fri",14,72
"29608","5/18/2012","Fri",15,75
"29609","5/18/2012","Fri",16,65
"29610","5/18/2012","Fri",17,68
"29611","5/18/2012","Fri",18,63
"29612","5/18/2012","Fri",19,68
"29613","5/18/2012","Fri",20,63
"29614","5/18/2012","Fri",21,60
"29615","5/18/2012","Fri",22,62
"29616","5/18/2012","Fri",23,61
"29617","5/19/2012","Sat",0,47
"29618","5/19/2012","Sat",1,52
"29619","5/19/2012","Sat",2,53
"29620","5/19/2012","Sat",3,55
"29621","5/19/2012","Sat",4,55
"29622","5/19/2012","Sat",5,54
"29623","5/19/2012","Sat",6,51
"29624","5/19/2012","Sat",7,54
"29625","5/19/2012","Sat",8,58
"29626","5/19/2012","Sat",9,62
"29627","5/19/2012","Sat",10,62
"29628","5/19/2012","Sat",11,70
"29629","5/19/2012","Sat",12,61
"29630","5/19/2012","Sat",13,54
"29631","5/19/2012","Sat",14,50
"29632","5/19/2012","Sat",15,53
"29633","5/19/2012","Sat",16,48
"29634","5/19/2012","Sat",17,52
"29635","5/19/2012","Sat",18,62
"29636","5/19/2012","Sat",19,56
"29637","5/19/2012","Sat",20,60
"29638","5/19/2012","Sat",21,56
"29639","5/19/2012","Sat",22,52
"29640","5/19/2012","Sat",23,52
"29641","5/20/2012","Sun",0,61
"29642","5/20/2012","Sun",1,68
"29643","5/20/2012","Sun",2,61
"29644","5/20/2012","Sun",3,63
"29645","5/20/2012","Sun",4,61
"29646","5/20/2012","Sun",5,57
"29647","5/20/2012","Sun",6,62
"29648","5/20/2012","Sun",7,67
"29649","5/20/2012","Sun",8,70
"29650","5/20/2012","Sun",9,73
"29651","5/20/2012","Sun",10,79
"29652","5/20/2012","Sun",11,83
"29653","5/20/2012","Sun",12,81
"29654","5/20/2012","Sun",13,73
"29655","5/20/2012","Sun",14,73
"29656","5/20/2012","Sun",15,69
"29657","5/20/2012","Sun",16,72
"29658","5/20/2012","Sun",17,69
"29659","5/20/2012","Sun",18,76
"29660","5/20/2012","Sun",19,77
"29661","5/20/2012","Sun",20,74
"29662","5/20/2012","Sun",21,72
"29663","5/20/2012","Sun",22,68
"29664","5/20/2012","Sun",23,65
"29665","5/21/2012","Mon",0,68
"29666","5/21/2012","Mon",1,66
"29667","5/21/2012","Mon",2,65
"29668","5/21/2012","Mon",3,68
"29669","5/21/2012","Mon",4,64
"29670","5/21/2012","Mon",5,64
"29671","5/21/2012","Mon",6,68
"29672","5/21/2012","Mon",7,68
"29673","5/21/2012","Mon",8,69
"29674","5/21/2012","Mon",9,71
"29675","5/21/2012","Mon",10,72
"29676","5/21/2012","Mon",11,77
"29677","5/21/2012","Mon",12,72
"29678","5/21/2012","Mon",13,70
"29679","5/21/2012","Mon",14,71
"29680","5/21/2012","Mon",15,75
"29681","5/21/2012","Mon",16,64
"29682","5/21/2012","Mon",17,65
"29683","5/21/2012","Mon",18,72
"29684","5/21/2012","Mon",19,75
"29685","5/21/2012","Mon",20,75
"29686","5/21/2012","Mon",21,71
"29687","5/21/2012","Mon",22,65
"29688","5/21/2012","Mon",23,68
"29689","5/22/2012","Tue",0,74
"29690","5/22/2012","Tue",1,74
"29691","5/22/2012","Tue",2,75
"29692","5/22/2012","Tue",3,75
"29693","5/22/2012","Tue",4,75
"29694","5/22/2012","Tue",5,70
"29695","5/22/2012","Tue",6,70
"29696","5/22/2012","Tue",7,74
"29697","5/22/2012","Tue",8,76
"29698","5/22/2012","Tue",9,76
"29699","5/22/2012","Tue",10,83
"29700","5/22/2012","Tue",11,96
"29701","5/22/2012","Tue",12,89
"29702","5/22/2012","Tue",13,80
"29703","5/22/2012","Tue",14,77
"29704","5/22/2012","Tue",15,83
"29705","5/22/2012","Tue",16,75
"29706","5/22/2012","Tue",17,75
"29707","5/22/2012","Tue",18,80
"29708","5/22/2012","Tue",19,81
"29709","5/22/2012","Tue",20,83
"29710","5/22/2012","Tue",21,75
"29711","5/22/2012","Tue",22,67
"29712","5/22/2012","Tue",23,69
"29713","5/23/2012","Wed",0,57
"29714","5/23/2012","Wed",1,56
"29715","5/23/2012","Wed",2,55
"29716","5/23/2012","Wed",3,63
"29717","5/23/2012","Wed",4,62
"29718","5/23/2012","Wed",5,60
"29719","5/23/2012","Wed",6,64
"29720","5/23/2012","Wed",7,69
"29721","5/23/2012","Wed",8,73
"29722","5/23/2012","Wed",9,78
"29723","5/23/2012","Wed",10,84
"29724","5/23/2012","Wed",11,86
"29725","5/23/2012","Wed",12,81
"29726","5/23/2012","Wed",13,74
"29727","5/23/2012","Wed",14,67
"29728","5/23/2012","Wed",15,75
"29729","5/23/2012","Wed",16,71
"29730","5/23/2012","Wed",17,78
"29731","5/23/2012","Wed",18,78
"29732","5/23/2012","Wed",19,79
"29733","5/23/2012","Wed",20,70
"29734","5/23/2012","Wed",21,67
"29735","5/23/2012","Wed",22,60
"29736","5/23/2012","Wed",23,55
"29737","5/24/2012","Thu",0,53
"29738","5/24/2012","Thu",1,54
"29739","5/24/2012","Thu",2,59
"29740","5/24/2012","Thu",3,56
"29741","5/24/2012","Thu",4,60
"29742","5/24/2012","Thu",5,58
"29743","5/24/2012","Thu",6,61
"29744","5/24/2012","Thu",7,69
"29745","5/24/2012","Thu",8,71
"29746","5/24/2012","Thu",9,77
"29747","5/24/2012","Thu",10,84
"29748","5/24/2012","Thu",11,82
"29749","5/24/2012","Thu",12,83
"29750","5/24/2012","Thu",13,81
"29751","5/24/2012","Thu",14,73
"29752","5/24/2012","Thu",15,73
"29753","5/24/2012","Thu",16,75
"29754","5/24/2012","Thu",17,70
"29755","5/24/2012","Thu",18,70
"29756","5/24/2012","Thu",19,71
"29757","5/24/2012","Thu",20,66
"29758","5/24/2012","Thu",21,61
"29759","5/24/2012","Thu",22,59
"29760","5/24/2012","Thu",23,60
"29761","5/25/2012","Fri",0,62
"29762","5/25/2012","Fri",1,64
"29763","5/25/2012","Fri",2,63
"29764","5/25/2012","Fri",3,60
"29765","5/25/2012","Fri",4,59
"29766","5/25/2012","Fri",5,66
"29767","5/25/2012","Fri",6,66
"29768","5/25/2012","Fri",7,71
"29769","5/25/2012","Fri",8,72
"29770","5/25/2012","Fri",9,79
"29771","5/25/2012","Fri",10,82
"29772","5/25/2012","Fri",11,83
"29773","5/25/2012","Fri",12,75
"29774","5/25/2012","Fri",13,70
"29775","5/25/2012","Fri",14,70
"29776","5/25/2012","Fri",15,71
"29777","5/25/2012","Fri",16,68
"29778","5/25/2012","Fri",17,73
"29779","5/25/2012","Fri",18,78
"29780","5/25/2012","Fri",19,74
"29781","5/25/2012","Fri",20,65
"29782","5/25/2012","Fri",21,68
"29783","5/25/2012","Fri",22,58
"29784","5/25/2012","Fri",23,55
"29785","5/26/2012","Sat",0,47
"29786","5/26/2012","Sat",1,44
"29787","5/26/2012","Sat",2,52
"29788","5/26/2012","Sat",3,46
"29789","5/26/2012","Sat",4,52
"29790","5/26/2012","Sat",5,55
"29791","5/26/2012","Sat",6,61
"29792","5/26/2012","Sat",7,62
"29793","5/26/2012","Sat",8,68
"29794","5/26/2012","Sat",9,71
"29795","5/26/2012","Sat",10,78
"29796","5/26/2012","Sat",11,81
"29797","5/26/2012","Sat",12,72
"29798","5/26/2012","Sat",13,70
"29799","5/26/2012","Sat",14,66
"29800","5/26/2012","Sat",15,64
"29801","5/26/2012","Sat",16,58
"29802","5/26/2012","Sat",17,63
"29803","5/26/2012","Sat",18,60
"29804","5/26/2012","Sat",19,66
"29805","5/26/2012","Sat",20,56
"29806","5/26/2012","Sat",21,56
"29807","5/26/2012","Sat",22,51
"29808","5/26/2012","Sat",23,52
"29809","5/27/2012","Sun",0,59
"29810","5/27/2012","Sun",1,59
"29811","5/27/2012","Sun",2,64
"29812","5/27/2012","Sun",3,64
"29813","5/27/2012","Sun",4,64
"29814","5/27/2012","Sun",5,69
"29815","5/27/2012","Sun",6,68
"29816","5/27/2012","Sun",7,64
"29817","5/27/2012","Sun",8,72
"29818","5/27/2012","Sun",9,74
"29819","5/27/2012","Sun",10,79
"29820","5/27/2012","Sun",11,85
"29821","5/27/2012","Sun",12,71
"29822","5/27/2012","Sun",13,70
"29823","5/27/2012","Sun",14,62
"29824","5/27/2012","Sun",15,72
"29825","5/27/2012","Sun",16,69
"29826","5/27/2012","Sun",17,65
"29827","5/27/2012","Sun",18,67
"29828","5/27/2012","Sun",19,62
"29829","5/27/2012","Sun",20,64
"29830","5/27/2012","Sun",21,56
"29831","5/27/2012","Sun",22,50
"29832","5/27/2012","Sun",23,59
"29833","5/28/2012","Mon",0,69
"29834","5/28/2012","Mon",1,64
"29835","5/28/2012","Mon",2,66
"29836","5/28/2012","Mon",3,65
"29837","5/28/2012","Mon",4,63
"29838","5/28/2012","Mon",5,64
"29839","5/28/2012","Mon",6,66
"29840","5/28/2012","Mon",7,73
"29841","5/28/2012","Mon",8,72
"29842","5/28/2012","Mon",9,68
"29843","5/28/2012","Mon",10,73
"29844","5/28/2012","Mon",11,83
"29845","5/28/2012","Mon",12,77
"29846","5/28/2012","Mon",13,77
"29847","5/28/2012","Mon",14,73
"29848","5/28/2012","Mon",15,74
"29849","5/28/2012","Mon",16,66
"29850","5/28/2012","Mon",17,70
"29851","5/28/2012","Mon",18,78
"29852","5/28/2012","Mon",19,70
"29853","5/28/2012","Mon",20,71
"29854","5/28/2012","Mon",21,65
"29855","5/28/2012","Mon",22,68
"29856","5/28/2012","Mon",23,62
"29857","5/29/2012","Tue",0,64
"29858","5/29/2012","Tue",1,63
"29859","5/29/2012","Tue",2,60
"29860","5/29/2012","Tue",3,56
"29861","5/29/2012","Tue",4,56
"29862","5/29/2012","Tue",5,64
"29863","5/29/2012","Tue",6,67
"29864","5/29/2012","Tue",7,70
"29865","5/29/2012","Tue",8,72
"29866","5/29/2012","Tue",9,70
"29867","5/29/2012","Tue",10,77
"29868","5/29/2012","Tue",11,77
"29869","5/29/2012","Tue",12,75
"29870","5/29/2012","Tue",13,78
"29871","5/29/2012","Tue",14,70
"29872","5/29/2012","Tue",15,77
"29873","5/29/2012","Tue",16,75
"29874","5/29/2012","Tue",17,81
"29875","5/29/2012","Tue",18,81
"29876","5/29/2012","Tue",19,83
"29877","5/29/2012","Tue",20,74
"29878","5/29/2012","Tue",21,74
"29879","5/29/2012","Tue",22,66
"29880","5/29/2012","Tue",23,67
"29881","5/30/2012","Wed",0,61
"29882","5/30/2012","Wed",1,58
"29883","5/30/2012","Wed",2,61
"29884","5/30/2012","Wed",3,64
"29885","5/30/2012","Wed",4,64
"29886","5/30/2012","Wed",5,65
"29887","5/30/2012","Wed",6,68
"29888","5/30/2012","Wed",7,75
"29889","5/30/2012","Wed",8,71
"29890","5/30/2012","Wed",9,76
"29891","5/30/2012","Wed",10,80
"29892","5/30/2012","Wed",11,79
"29893","5/30/2012","Wed",12,73
"29894","5/30/2012","Wed",13,72
"29895","5/30/2012","Wed",14,67
"29896","5/30/2012","Wed",15,65
"29897","5/30/2012","Wed",16,62
"29898","5/30/2012","Wed",17,62
"29899","5/30/2012","Wed",18,60
"29900","5/30/2012","Wed",19,61
"29901","5/30/2012","Wed",20,54
"29902","5/30/2012","Wed",21,59
"29903","5/30/2012","Wed",22,62
"29904","5/30/2012","Wed",23,59
"29905","5/31/2012","Thu",0,48
"29906","5/31/2012","Thu",1,54
"29907","5/31/2012","Thu",2,52
"29908","5/31/2012","Thu",3,54
"29909","5/31/2012","Thu",4,57
"29910","5/31/2012","Thu",5,60
"29911","5/31/2012","Thu",6,69
"29912","5/31/2012","Thu",7,68
"29913","5/31/2012","Thu",8,65
"29914","5/31/2012","Thu",9,68
"29915","5/31/2012","Thu",10,72
"29916","5/31/2012","Thu",11,79
"29917","5/31/2012","Thu",12,80
"29918","5/31/2012","Thu",13,69
"29919","5/31/2012","Thu",14,76
"29920","5/31/2012","Thu",15,72
"29921","5/31/2012","Thu",16,67
"29922","5/31/2012","Thu",17,65
"29923","5/31/2012","Thu",18,71
"29924","5/31/2012","Thu",19,76
"29925","5/31/2012","Thu",20,76
"29926","5/31/2012","Thu",21,73
"29927","5/31/2012","Thu",22,65
"29928","5/31/2012","Thu",23,63
"29929","6/1/2012","Fri",0,57
"29930","6/1/2012","Fri",1,57
"29931","6/1/2012","Fri",2,60
"29932","6/1/2012","Fri",3,58
"29933","6/1/2012","Fri",4,60
"29934","6/1/2012","Fri",5,61
"29935","6/1/2012","Fri",6,69
"29936","6/1/2012","Fri",7,74
"29937","6/1/2012","Fri",8,74
"29938","6/1/2012","Fri",9,72
"29939","6/1/2012","Fri",10,81
"29940","6/1/2012","Fri",11,83
"29941","6/1/2012","Fri",12,78
"29942","6/1/2012","Fri",13,77
"29943","6/1/2012","Fri",14,69
"29944","6/1/2012","Fri",15,68
"29945","6/1/2012","Fri",16,70
"29946","6/1/2012","Fri",17,72
"29947","6/1/2012","Fri",18,77
"29948","6/1/2012","Fri",19,74
"29949","6/1/2012","Fri",20,70
"29950","6/1/2012","Fri",21,72
"29951","6/1/2012","Fri",22,63
"29952","6/1/2012","Fri",23,58
"29953","6/2/2012","Sat",0,53
"29954","6/2/2012","Sat",1,58
"29955","6/2/2012","Sat",2,60
"29956","6/2/2012","Sat",3,59
"29957","6/2/2012","Sat",4,55
"29958","6/2/2012","Sat",5,52
"29959","6/2/2012","Sat",6,59
"29960","6/2/2012","Sat",7,63
"29961","6/2/2012","Sat",8,62
"29962","6/2/2012","Sat",9,66
"29963","6/2/2012","Sat",10,71
"29964","6/2/2012","Sat",11,75
"29965","6/2/2012","Sat",12,68
"29966","6/2/2012","Sat",13,61
"29967","6/2/2012","Sat",14,57
"29968","6/2/2012","Sat",15,56
"29969","6/2/2012","Sat",16,50
"29970","6/2/2012","Sat",17,50
"29971","6/2/2012","Sat",18,56
"29972","6/2/2012","Sat",19,55
"29973","6/2/2012","Sat",20,53
"29974","6/2/2012","Sat",21,47
"29975","6/2/2012","Sat",22,47
"29976","6/2/2012","Sat",23,44
"29977","6/3/2012","Sun",0,47
"29978","6/3/2012","Sun",1,41
"29979","6/3/2012","Sun",2,44
"29980","6/3/2012","Sun",3,46
"29981","6/3/2012","Sun",4,50
"29982","6/3/2012","Sun",5,55
"29983","6/3/2012","Sun",6,63
"29984","6/3/2012","Sun",7,68
"29985","6/3/2012","Sun",8,66
"29986","6/3/2012","Sun",9,68
"29987","6/3/2012","Sun",10,74
"29988","6/3/2012","Sun",11,81
"29989","6/3/2012","Sun",12,77
"29990","6/3/2012","Sun",13,71
"29991","6/3/2012","Sun",14,70
"29992","6/3/2012","Sun",15,68
"29993","6/3/2012","Sun",16,62
"29994","6/3/2012","Sun",17,60
"29995","6/3/2012","Sun",18,61
"29996","6/3/2012","Sun",19,67
"29997","6/3/2012","Sun",20,67
"29998","6/3/2012","Sun",21,68
"29999","6/3/2012","Sun",22,66
"30000","6/3/2012","Sun",23,61
"30001","6/4/2012","Mon",0,72
"30002","6/4/2012","Mon",1,67
"30003","6/4/2012","Mon",2,74
"30004","6/4/2012","Mon",3,72
"30005","6/4/2012","Mon",4,67
"30006","6/4/2012","Mon",5,72
"30007","6/4/2012","Mon",6,74
"30008","6/4/2012","Mon",7,83
"30009","6/4/2012","Mon",8,79
"30010","6/4/2012","Mon",9,85
"30011","6/4/2012","Mon",10,91
"30012","6/4/2012","Mon",11,94
"30013","6/4/2012","Mon",12,90
"30014","6/4/2012","Mon",13,91
"30015","6/4/2012","Mon",14,85
"30016","6/4/2012","Mon",15,83
"30017","6/4/2012","Mon",16,79
"30018","6/4/2012","Mon",17,83
"30019","6/4/2012","Mon",18,88
"30020","6/4/2012","Mon",19,85
"30021","6/4/2012","Mon",20,82
"30022","6/4/2012","Mon",21,80
"30023","6/4/2012","Mon",22,81
"30024","6/4/2012","Mon",23,78
"30025","6/5/2012","Tue",0,73
"30026","6/5/2012","Tue",1,77
"30027","6/5/2012","Tue",2,76
"30028","6/5/2012","Tue",3,78
"30029","6/5/2012","Tue",4,76
"30030","6/5/2012","Tue",5,76
"30031","6/5/2012","Tue",6,81
"30032","6/5/2012","Tue",7,85
"30033","6/5/2012","Tue",8,84
"30034","6/5/2012","Tue",9,83
"30035","6/5/2012","Tue",10,92
"30036","6/5/2012","Tue",11,94
"30037","6/5/2012","Tue",12,92
"30038","6/5/2012","Tue",13,93
"30039","6/5/2012","Tue",14,83
"30040","6/5/2012","Tue",15,90
"30041","6/5/2012","Tue",16,90
"30042","6/5/2012","Tue",17,92
"30043","6/5/2012","Tue",18,92
"30044","6/5/2012","Tue",19,89
"30045","6/5/2012","Tue",20,87
"30046","6/5/2012","Tue",21,84
"30047","6/5/2012","Tue",22,72
"30048","6/5/2012","Tue",23,71
"30049","6/6/2012","Wed",0,59
"30050","6/6/2012","Wed",1,61
"30051","6/6/2012","Wed",2,67
"30052","6/6/2012","Wed",3,67
"30053","6/6/2012","Wed",4,64
"30054","6/6/2012","Wed",5,70
"30055","6/6/2012","Wed",6,75
"30056","6/6/2012","Wed",7,82
"30057","6/6/2012","Wed",8,74
"30058","6/6/2012","Wed",9,80
"30059","6/6/2012","Wed",10,86
"30060","6/6/2012","Wed",11,87
"30061","6/6/2012","Wed",12,79
"30062","6/6/2012","Wed",13,79
"30063","6/6/2012","Wed",14,80
"30064","6/6/2012","Wed",15,82
"30065","6/6/2012","Wed",16,76
"30066","6/6/2012","Wed",17,75
"30067","6/6/2012","Wed",18,80
"30068","6/6/2012","Wed",19,74
"30069","6/6/2012","Wed",20,72
"30070","6/6/2012","Wed",21,65
"30071","6/6/2012","Wed",22,56
"30072","6/6/2012","Wed",23,54
"30073","6/7/2012","Thu",0,56
"30074","6/7/2012","Thu",1,57
"30075","6/7/2012","Thu",2,58
"30076","6/7/2012","Thu",3,53
"30077","6/7/2012","Thu",4,58
"30078","6/7/2012","Thu",5,57
"30079","6/7/2012","Thu",6,65
"30080","6/7/2012","Thu",7,65
"30081","6/7/2012","Thu",8,66
"30082","6/7/2012","Thu",9,67
"30083","6/7/2012","Thu",10,79
"30084","6/7/2012","Thu",11,77
"30085","6/7/2012","Thu",12,78
"30086","6/7/2012","Thu",13,69
"30087","6/7/2012","Thu",14,74
"30088","6/7/2012","Thu",15,68
"30089","6/7/2012","Thu",16,64
"30090","6/7/2012","Thu",17,69
"30091","6/7/2012","Thu",18,76
"30092","6/7/2012","Thu",19,70
"30093","6/7/2012","Thu",20,65
"30094","6/7/2012","Thu",21,62
"30095","6/7/2012","Thu",22,61
"30096","6/7/2012","Thu",23,55
"30097","6/8/2012","Fri",0,49
"30098","6/8/2012","Fri",1,58
"30099","6/8/2012","Fri",2,58
"30100","6/8/2012","Fri",3,56
"30101","6/8/2012","Fri",4,52
"30102","6/8/2012","Fri",5,61
"30103","6/8/2012","Fri",6,58
"30104","6/8/2012","Fri",7,64
"30105","6/8/2012","Fri",8,70
"30106","6/8/2012","Fri",9,76
"30107","6/8/2012","Fri",10,79
"30108","6/8/2012","Fri",11,85
"30109","6/8/2012","Fri",12,73
"30110","6/8/2012","Fri",13,71
"30111","6/8/2012","Fri",14,68
"30112","6/8/2012","Fri",15,69
"30113","6/8/2012","Fri",16,70
"30114","6/8/2012","Fri",17,68
"30115","6/8/2012","Fri",18,71
"30116","6/8/2012","Fri",19,74
"30117","6/8/2012","Fri",20,65
"30118","6/8/2012","Fri",21,60
"30119","6/8/2012","Fri",22,52
"30120","6/8/2012","Fri",23,57
"30121","6/9/2012","Sat",0,54
"30122","6/9/2012","Sat",1,58
"30123","6/9/2012","Sat",2,52
"30124","6/9/2012","Sat",3,54
"30125","6/9/2012","Sat",4,57
"30126","6/9/2012","Sat",5,62
"30127","6/9/2012","Sat",6,68
"30128","6/9/2012","Sat",7,64
"30129","6/9/2012","Sat",8,67
"30130","6/9/2012","Sat",9,67
"30131","6/9/2012","Sat",10,76
"30132","6/9/2012","Sat",11,77
"30133","6/9/2012","Sat",12,69
"30134","6/9/2012","Sat",13,73
"30135","6/9/2012","Sat",14,66
"30136","6/9/2012","Sat",15,63
"30137","6/9/2012","Sat",16,59
"30138","6/9/2012","Sat",17,61
"30139","6/9/2012","Sat",18,65
"30140","6/9/2012","Sat",19,68
"30141","6/9/2012","Sat",20,64
"30142","6/9/2012","Sat",21,61
"30143","6/9/2012","Sat",22,57
"30144","6/9/2012","Sat",23,61
"30145","6/10/2012","Sun",0,67
"30146","6/10/2012","Sun",1,60
"30147","6/10/2012","Sun",2,65
"30148","6/10/2012","Sun",3,71
"30149","6/10/2012","Sun",4,64
"30150","6/10/2012","Sun",5,73
"30151","6/10/2012","Sun",6,69
"30152","6/10/2012","Sun",7,78
"30153","6/10/2012","Sun",8,78
"30154","6/10/2012","Sun",9,74
"30155","6/10/2012","Sun",10,82
"30156","6/10/2012","Sun",11,86
"30157","6/10/2012","Sun",12,84
"30158","6/10/2012","Sun",13,78
"30159","6/10/2012","Sun",14,78
"30160","6/10/2012","Sun",15,76
"30161","6/10/2012","Sun",16,75
"30162","6/10/2012","Sun",17,68
"30163","6/10/2012","Sun",18,76
"30164","6/10/2012","Sun",19,76
"30165","6/10/2012","Sun",20,71
"30166","6/10/2012","Sun",21,71
"30167","6/10/2012","Sun",22,63
"30168","6/10/2012","Sun",23,57
"30169","6/11/2012","Mon",0,68
"30170","6/11/2012","Mon",1,68
"30171","6/11/2012","Mon",2,68
"30172","6/11/2012","Mon",3,65
"30173","6/11/2012","Mon",4,68
"30174","6/11/2012","Mon",5,70
"30175","6/11/2012","Mon",6,73
"30176","6/11/2012","Mon",7,80
"30177","6/11/2012","Mon",8,83
"30178","6/11/2012","Mon",9,84
"30179","6/11/2012","Mon",10,95
"30180","6/11/2012","Mon",11,91
"30181","6/11/2012","Mon",12,86
"30182","6/11/2012","Mon",13,85
"30183","6/11/2012","Mon",14,76
"30184","6/11/2012","Mon",15,77
"30185","6/11/2012","Mon",16,72
